"Entry_RSI","Armed_RSI","Stop_Loss","Sell_Pct","Avg_Final_Equity","Median_Final_Equity","Win_Rate","Min_Final_Equity"
20,35,0.08,1,96657.6175674551,90470.3066880098,33.3333333333333,26362.778130436
20,70,0.09,0.75,96654.4422867053,94596.1607605559,50,66145.8810566059
25,45,0.01,0.5,96620.0115811775,103319.061255514,66.6666666666667,48450.975750519
15,65,0.09,1,96584.5583721713,92617.038787328,33.3333333333333,36089.6972393036
25,70,0.02,0.75,96543.040869704,103834.890858609,50,59523.6379731765
30,65,0.05,0.5,96522.2995975419,94287.8792947241,16.6666666666667,92276.7062405694
15,30,0.03,0.25,96514.5828195397,71835.5710748153,33.3333333333333,37376.8904311538
15,55,0.01,0.75,96508.4878732576,72462.2801931123,33.3333333333333,24933.9784904209
35,40,0.01,0.75,96508.4442454573,108174.987014607,50,34762.7251579395
35,60,0.09,0.5,96481.4295051414,81738.3322153308,33.3333333333333,54651.1190713233
20,70,0.03,0.75,96457.2471353148,112351.455040753,66.6666666666667,47983.01136197
20,70,0.1,0.75,96448.9478136946,94188.6147480351,50,65933.0905034176
25,65,0.03,0.5,96444.3350709594,90902.7502538852,33.3333333333333,87729.6710474383
25,60,0.06,0.75,96436.0462598174,89936.697538435,50,50310.8198441752
10,40,0.06,0.75,96429.5706121485,92339.6420958182,33.3333333333333,33475.1587929547
40,60,0.08,0.75,96403.8909631775,94837.14148084,50,74917.6248938358
25,70,0.04,0.5,96389.6790874084,96033.0693217269,50,58925.2841484434
20,70,0.04,0.25,96387.245991229,105319.118973779,50,43857.2631238124
35,65,0.06,1,96382.1635022036,96281.3821680808,33.3333333333333,79003.6993381023
40,70,0.1,0.5,96377.1817022336,88938.045138317,16.6666666666667,75259.5036085302
25,45,0.07,0.25,96362.8588801039,96923.4691638428,50,33621.5583377731
10,40,0.07,0.75,96361.7761037105,92300.004069362,33.3333333333333,33475.1587929547
30,70,0.05,0.75,96361.1919798898,105117.933819094,50,57928.4595681205
20,55,0.09,1,96359.9176645952,62227.0689758644,16.6666666666667,31530.2244899976
20,65,0.04,0.25,96345.5556416449,101731.171643529,50,51503.0626464987
20,70,0.03,0.5,96343.7410031018,111898.131971359,50,45460.8190150005
35,35,0.08,0.5,96332.7847609986,91747.6708671867,33.3333333333333,33734.3417511619
20,65,0.02,0.25,96332.6538698022,106164.826321085,50,51503.0626464987
15,65,0.1,1,96329.0190195481,92073.7006992221,33.3333333333333,35643.1372997761
20,65,0.03,0.25,96323.8416496445,101635.322564256,50,51503.0626464987
35,60,0.07,0.75,96318.1547212378,89085.614651905,50,67934.6018006131
40,30,0.04,0.75,96306.6139545248,93622.5397543942,33.3333333333333,69738.8545093196
30,65,0.04,0.75,96291.9865557926,96678.8066004285,16.6666666666667,91170.2344073903
35,40,0.09,0.25,96267.0216956681,105078.277242232,66.6666666666667,54554.5287778234
25,40,0.07,0.25,96259.1253364404,83565.1017512877,50,52160.5805196777
35,40,0.08,0.25,96235.2208352954,98580.3707274512,33.3333333333333,42997.9921174359
30,55,0.09,1,96234.1675195603,65719.8366417968,33.3333333333333,42995.3461435211
15,65,0.03,1,96172.718379089,90070.6736265337,33.3333333333333,35579.4063190699
10,40,0.1,0.25,96151.7964944471,77118.5072462144,33.3333333333333,33753.5388757467
10,45,0.02,0.25,96150.0231990469,93757.72900666,50,32416.0279825097
40,70,0.07,1,96139.9638080404,93510.9996972815,16.6666666666667,85929.9378525019
30,65,0.09,0.75,96123.4403785805,92824.5908847864,33.3333333333333,75367.8512065628
35,70,0.06,0.25,96097.3194803461,98216.4341738553,33.3333333333333,68556.3211362454
20,70,0.04,0.75,96077.6021584098,111774.183224769,66.6666666666667,47420.0440285602
10,55,0.09,0.75,96057.0513711447,66416.2474168063,33.3333333333333,18398.5652803782
15,70,0.07,0.75,96040.2310099968,94807.6746025902,50,64117.3904709926
25,50,0.01,0.5,96038.0447125199,90128.6163099258,33.3333333333333,51816.7510047203
40,35,0.07,0.75,96036.9636023578,87786.4554612124,50,56984.0430965964
35,60,0.09,0.75,96033.3646530986,85947.2233554648,33.3333333333333,54933.7850955161
10,40,0.08,0.5,96001.345162578,97207.9365605894,50,35992.4059272033
25,40,0.02,0.75,95987.6765676513,89794.6391222974,33.3333333333333,50875.5729408753
30,65,0.06,0.5,95980.2449744613,93323.3759762202,33.3333333333333,82350.883707138
20,70,0.05,0.25,95971.2514084802,105319.118973779,50,43331.2642421469
40,70,0.04,1,95956.7148684218,99490.9210564312,50,67984.9620496607
20,70,0.04,0.5,95942.1711613899,111247.409417149,50,44897.5606321508
30,50,0.03,1,95940.3320389883,88239.4925464177,33.3333333333333,51379.581656056
30,65,0.01,0.25,95939.8504247278,89368.9914111945,16.6666666666667,79249.7290495491
35,65,0.08,0.75,95936.8910982938,95680.971651618,16.6666666666667,87015.5325809064
40,50,0.06,1,95909.264122896,89958.3247819488,33.3333333333333,33810.7721233797
40,50,0.1,0.5,95907.9199641703,78975.3188062248,33.3333333333333,57932.032786066
10,55,0.07,0.75,95901.9243984598,76954.466423551,33.3333333333333,18398.5936803773
40,70,0.09,0.5,95860.3190884176,90257.6055814663,16.6666666666667,70811.3038198644
30,65,0.01,0.5,95857.9755883233,93526.4816104851,16.6666666666667,78352.3846693682
40,30,0.04,0.25,95857.0781822587,95292.6762488025,33.3333333333333,71756.2372946071
15,70,0.08,0.75,95847.6061014001,94406.6406135422,50,63937.9479678646
40,65,0.1,1,95825.4571194927,91197.8734187245,16.6666666666667,81607.6001948118
20,45,0.09,0.5,95784.9991905273,74260.7271417654,33.3333333333333,54094.6558533728
30,40,0.03,0.75,95773.0655371914,88390.8908294478,50,56633.195462816
40,35,0.01,0.5,95759.0091496039,92174.5834060159,50,60267.7595607906
25,70,0.05,0.5,95747.1273542167,95561.5371030469,50,58176.4387103921
35,70,0.07,0.75,95741.1228587662,93872.772393508,33.3333333333333,71289.2061070538
35,65,0.1,1,95737.2783490499,94120.7773866534,16.6666666666667,87193.82132411
35,65,0.08,1,95720.7688546976,96065.2253322745,33.3333333333333,85172.2184767914
10,70,0.01,0.25,95717.9883462405,86894.4289983982,33.3333333333333,66245.6091852233
30,70,0.06,0.75,95699.0268438622,104436.33362869,50,57269.1473428074
20,70,0.05,0.75,95691.9209405815,111183.23328543,66.6666666666667,46850.8486455479
30,65,0.09,1,95680.491031371,93829.7680233717,33.3333333333333,72404.3020675969
35,40,0.1,0.75,95666.0826085379,91036.2773007521,16.6666666666667,56465.5426998925
15,70,0.09,0.75,95652.2551906015,94005.6576244932,50,63759.3235146824
35,65,0.06,0.75,95646.1963426593,96250.1284634428,16.6666666666667,77599.5813288927
30,60,0.01,0.75,95629.4973132209,92823.9638508971,33.3333333333333,68878.457293925
10,40,0.09,0.75,95619.3665411226,89828.5670829493,33.3333333333333,33473.7968186468
25,45,0.03,0.25,95603.8015967935,86994.1649317029,50,53363.3904375106
40,65,0.04,0.5,95596.2437855395,93143.798415503,50,62317.0322960164
15,55,0.03,1,95586.9041690009,70126.4185735518,33.3333333333333,32776.0141618562
25,65,0.06,0.25,95584.8779925299,92094.8602843949,33.3333333333333,72616.5993030941
30,45,0.09,0.25,95564.2748381549,89219.3391303609,33.3333333333333,66148.7815983081
10,55,0.02,1,95556.9505174865,84698.7241373532,50,25511.0902079964
35,35,0.07,0.75,95554.7099463821,95864.0683647791,33.3333333333333,58739.8947119654
15,40,0.02,0.5,95550.2024093392,65414.275073989,16.6666666666667,27808.4835980391
35,35,0.07,0.25,95545.5138073753,99474.9639158479,50,51358.6390560398
20,70,0.05,0.5,95539.2404775509,110610.020986311,50,44335.8341993552
15,70,0.1,0.75,95459.325603548,93604.6236354452,50,63574.8429611507
30,70,0.03,0.5,95456.6660155647,95479.0824390482,33.3333333333333,65216.4326343709
25,65,0.01,0.5,95451.4218259754,95414.3574697956,16.6666666666667,78706.8067085492
10,45,0.07,0.75,95380.4555804947,109474.958407295,66.6666666666667,36684.3706952023
25,70,0.03,0.75,95351.3572006941,101598.92435847,50,58800.639938046
15,40,0.1,0.5,95313.6520148978,73703.5206405202,16.6666666666667,49961.824448297
25,60,0.08,1,95269.466262068,74598.9393675661,33.3333333333333,68593.9015097523
30,65,0.1,0.5,95267.1444724622,91227.5700192118,33.3333333333333,76090.2729501188
35,65,0.01,0.25,95231.997208511,93580.6802344273,33.3333333333333,71256.307248919
30,30,0.04,0.5,95230.1374860103,90918.6089106073,50,53645.88070037
35,35,0.08,0.75,95177.4514159123,96148.9040841949,33.3333333333333,33639.680057205
25,70,0.06,0.5,95112.0265192942,95080.3588093416,50,57423.2046736318
40,65,0.05,0.5,95029.2620512804,94920.0893300627,50,58517.3415520262
20,35,0.04,0.5,94934.8373969742,82250.2132226294,50,24711.0780661786
15,40,0.1,0.25,94933.0213047557,74518.5262145168,16.6666666666667,51794.6770958573
20,40,0.02,0.25,94913.0761842077,87747.2291815897,50,34541.4682553088
15,55,0.05,1,94853.6159287348,70674.962459895,33.3333333333333,31835.4377621591
20,40,0.04,0.5,94827.5879580469,81442.0963326208,33.3333333333333,55756.0184059092
30,70,0.06,1,94788.5667535418,103048.67709677,50,55713.6784726143
25,45,0.09,1,94766.091517781,103972.810739077,66.6666666666667,42828.5286911082
15,35,0.04,0.75,94763.3813862099,76350.0805802685,33.3333333333333,20252.2016960633
35,45,0.08,0.5,94731.0592248216,81451.2392206026,33.3333333333333,52650.8363601416
35,50,0.1,0.75,94651.5545468405,91419.1990871324,33.3333333333333,48532.0032904816
15,50,0.1,0.75,94643.6479504437,84331.1941036955,16.6666666666667,17616.2855154455
20,55,0.09,0.75,94598.1077343758,56106.4929207789,33.3333333333333,31987.6405707702
35,50,0.04,1,94591.6976786148,77742.2595939242,33.3333333333333,51888.9689408469
30,45,0.09,0.5,94504.2837987014,86964.3507056038,33.3333333333333,66837.3785158169
25,60,0.09,0.75,94495.6371409326,88971.7587103108,50,49514.4533264926
25,40,0.08,0.5,94482.3878899927,91604.4370081642,50,60965.0466451302
35,50,0.03,1,94479.653696202,74788.8358449179,33.3333333333333,49330.5607864905
30,65,0.07,0.5,94430.2054315267,92441.2555605063,33.3333333333333,80618.7498555267
30,70,0.02,0.5,94428.7266262177,96459.3879150797,33.3333333333333,63905.8507554245
35,65,0.05,0.75,94406.1529566841,96922.7338938644,16.6666666666667,80634.071884408
35,50,0.09,0.75,94355.5522771913,72146.5158572117,33.3333333333333,60800.5987063598
40,35,0.08,1,94345.9734498442,96176.6748404804,50,35592.8000473404
30,35,0.1,0.5,94333.576642863,83655.1334315014,33.3333333333333,63672.4026160157
30,35,0.08,0.5,94284.3487394642,98953.240045206,50,54274.6894162464
25,70,0.04,0.75,94262.901230818,101135.295857788,50,56632.3119034877
20,70,0.06,1,94214.3463300274,98133.2445402056,50,51214.4749488711
35,70,0.07,1,94205.1756604736,92557.2323323134,33.3333333333333,69392.1335287094
40,60,0.08,0.25,94116.2784361278,93095.1630367256,50,75295.9395244572
35,70,0.01,1,94110.0724731478,99995.7751120594,50,68868.9803464508
10,40,0.04,1,94109.1271120373,102550.094691886,66.6666666666667,38114.2920408583
20,70,0.02,1,94092.5755549373,113612.315757719,66.6666666666667,35909.8983671308
30,45,0.06,0.75,94084.7095864448,89355.0137396114,33.3333333333333,40583.7281236994
20,45,0.09,0.25,94082.6647163166,70067.0906480855,33.3333333333333,47521.3290970611
25,60,0.07,1,94043.3910527611,75557.7332623768,33.3333333333333,51983.6916251588
20,40,0.02,0.5,94042.1411658017,78913.6169484752,50,34857.2751347661
20,50,0.01,1,94023.7480316685,71946.5391040403,33.3333333333333,30727.2697697496
40,50,0.08,1,94015.840407189,83006.5467406941,33.3333333333333,49048.6887467575
25,40,0.04,1,93979.184856201,81577.3625630545,33.3333333333333,33517.7884787607
35,60,0.08,0.5,93968.009730197,88535.2667877261,33.3333333333333,64711.9536753586
20,70,0.07,0.5,93961.4635673754,93123.8675345159,50,56929.4081091291
40,65,0.05,0.75,93958.3458574865,92856.2305863777,50,60067.8326833573
10,70,0.01,0.75,93956.9539833193,87476.5578766173,50,65754.4812715259
35,65,0.01,1,93940.3395011218,95239.481299057,16.6666666666667,75767.8110642052
15,55,0.07,0.75,93917.3746277236,61765.5699685256,33.3333333333333,31884.8846079028
30,60,0.1,0.75,93799.0224080233,93821.7462309782,50,46012.7729430331
30,70,0.04,0.5,93790.9085026204,94489.0811005101,33.3333333333333,62210.7785521108
35,65,0.02,1,93785.2313393094,97593.851729691,33.3333333333333,67399.5742679024
25,65,0.04,0.5,93769.5781098751,94082.1443039012,33.3333333333333,72528.6487264013
35,65,0.01,0.5,93765.8405889529,92252.9763054222,33.3333333333333,71907.5695374775
30,35,0.08,0.25,93745.216526286,101404.130739809,66.6666666666667,58721.7389303875
40,40,0.06,1,93720.9184878503,93850.9980388319,50,71088.1690011381
20,70,0.08,0.5,93709.4526359694,92695.990521369,50,56595.8136483556
30,35,0.1,0.25,93691.754087121,81817.5704691798,33.3333333333333,60130.1024012578
25,70,0.05,0.75,93665.1777239155,100662.167357106,50,55942.2038683572
20,70,0.03,1,93664.4198156742,113079.025983694,66.6666666666667,35189.6287034333
40,65,0.04,0.75,93660.0872231921,90447.8055773513,50,64053.2678836241
25,45,0.1,0.75,93657.7617472025,80977.3794463484,16.6666666666667,58588.2713643521
30,45,0.04,0.5,93650.5137042205,95285.6417851117,50,61791.801070382
10,45,0.04,0.75,93649.9531741134,109987.025862325,66.6666666666667,16066.224789896
25,40,0.1,1,93636.0417590539,80020.5833134413,33.3333333333333,42764.5417598248
20,40,0.03,0.5,93627.2522834118,92156.1029466382,50,45182.246776951
25,65,0.08,0.5,93607.0650898669,100345.863999241,50,50369.0329250169
40,70,0.08,0.75,93588.5900053555,91220.4739817123,16.6666666666667,73784.7245168987
20,45,0.08,1,93583.2845092225,94929.13754668,33.3333333333333,49502.9554067707
25,70,0.02,1,93573.7378514451,104302.132438216,50,50984.8917906046
40,65,0.05,1,93571.3968901416,90871.0105203509,33.3333333333333,61819.620742774
30,65,0.05,0.75,93564.586453888,93051.8463257459,0,88820.4877901277
10,70,0.01,0.5,93529.4182880825,87117.7951994684,33.3333333333333,62339.1055926114
25,70,0.06,1,93495.7619387184,100043.834695797,50,54869.5883867979
15,55,0.09,1,93491.4993227614,57219.7332581928,16.6666666666667,24678.7815773869
40,40,0.09,1,93491.1973965169,84739.481378331,33.3333333333333,53318.6022016442
20,70,0.09,0.5,93452.2854227234,92268.1645082211,50,56264.5986397344
20,40,0.03,0.25,93451.3389166792,96113.174474701,50,43562.9453820854
40,40,0.09,0.75,93448.8484374741,92672.401702212,33.3333333333333,57219.8970105529
35,65,0.01,0.75,93421.5546812015,93293.6475251143,16.6666666666667,73554.2161157274
35,70,0.04,0.5,93409.3313242538,98822.6905477001,33.3333333333333,65771.0211467647
30,60,0.04,0.25,93407.8086017513,88379.3194744228,33.3333333333333,74010.4516886431
35,60,0.08,0.75,93404.24970731,91441.0530615907,16.6666666666667,62814.7935547641
10,30,0.05,0.75,93373.6031017411,79753.4810718184,33.3333333333333,16741.7443583012
30,65,0.06,0.75,93347.0312768345,92436.5067415117,16.6666666666667,81405.1472996196
15,70,0.06,1,93339.3907784098,97550.0604306942,50,49240.4009521961
15,55,0.09,0.75,93324.2151179434,50663.6623654217,33.3333333333333,25006.5915648568
25,45,0.04,0.75,93275.7548757652,80207.5271940204,50,42093.3917496728
20,70,0.04,1,93238.1784082526,112548.339211383,66.6666666666667,34464.3890273571
25,60,0.06,1,93222.3208211044,73368.1264781797,33.3333333333333,48681.9967873502
20,70,0.1,0.5,93200.9398163963,91840.2874950743,50,55933.3141791898
40,70,0.05,1,93197.9457596744,95611.665701957,33.3333333333333,65874.5644840002
35,50,0.09,0.5,93168.2438006368,74730.0848597816,33.3333333333333,62639.6444880751
35,40,0.07,0.5,93165.8414410438,89526.8226885695,33.3333333333333,60569.2814166001
30,40,0.04,1,93099.5187038858,82611.0276490378,16.6666666666667,64883.1134049224
25,70,0.06,0.75,93075.4315295926,100198.538856424,50,55258.465833799
10,70,0.07,0.75,93073.9424528234,91548.9458240849,50,58855.2400595775
30,50,0.01,0.5,93058.4481803491,74918.4161377208,33.3333333333333,71622.7583470023
20,65,0.09,1,93057.5647975826,98652.3065557074,50,48129.6303210258
30,65,0.06,1,93046.7834547504,90878.2745066547,33.3333333333333,80470.4671963739
35,45,0.06,1,93035.0181691341,93066.7939510428,50,61815.3020944726
10,45,0.02,0.5,92951.5896355685,97700.258151806,50,25635.4927330339
30,65,0.05,1,92920.1403648277,93021.7394606471,16.6666666666667,86543.1458527923
25,70,0.03,1,92862.7385749167,103237.313002428,50,49955.8820249057
25,40,0.02,1,92858.5501484373,78857.0657091844,33.3333333333333,34378.7940581751
25,65,0.09,0.5,92855.054524888,99556.9951355521,50,50369.0329250169
30,50,0.05,0.25,92815.699109689,96404.8450521311,33.3333333333333,67176.9392095762
20,70,0.05,1,92815.0001226346,112017.176438883,66.6666666666667,33753.7300824821
30,65,0.04,1,92789.6313145017,91344.7083658314,16.6666666666667,87705.3810543251
30,60,0.03,0.25,92767.3029132438,92624.777952321,33.3333333333333,71966.699483864
15,40,0.04,1,92737.5728335456,91741.0987026834,50,56074.8783647299
30,35,0.09,0.75,92708.346880282,92487.0056151766,33.3333333333333,56084.7949369124
25,65,0.02,0.5,92686.3404941991,95067.3070378587,16.6666666666667,72243.3843174844
10,40,0.05,1,92614.9313270296,97930.7384830445,50,36630.2603217244
40,70,0.08,1,92608.4752587205,92505.6142868298,16.6666666666667,79523.4181826591
30,55,0.08,1,92588.0920329684,60684.1598198819,33.3333333333333,40564.6479801011
25,65,0.03,0.75,92566.463030528,88196.724573815,16.6666666666667,82382.3892444435
20,65,0.1,1,92554.5954897563,98043.0265657187,50,47776.9241969585
20,40,0.02,0.75,92524.6999634477,73324.5034256652,33.3333333333333,30653.0900110424
10,55,0.08,0.75,92521.6503506665,66416.3195167441,33.3333333333333,18398.5794803777
15,30,0.03,0.5,92497.3359609864,44405.5046390909,33.3333333333333,38955.8126682316
30,55,0.02,1,92495.5847152644,90559.5273555344,50,52343.1093292331
25,50,0.02,0.25,92461.4415156007,76096.9936074801,33.3333333333333,47497.9371449977
35,40,0.02,0.5,92452.2748738152,92908.7810512769,33.3333333333333,26933.1196321103
15,70,0.07,0.5,92451.3738363577,92490.2637424445,50,53084.3632432729
10,30,0.02,1,92448.4167799958,56221.4172796023,33.3333333333333,22485.4970655298
40,35,0.02,0.75,92416.4677276422,95095.1508218127,50,51138.402417497
15,55,0.04,1,92347.0143736544,71208.7759795213,33.3333333333333,32499.2847161102
25,45,0.05,1,92336.8697176645,81595.8703328967,50,41381.6202827543
10,30,0.08,0.25,92309.5750890229,87995.0907741404,33.3333333333333,23684.5112278461
35,40,0.02,1,92263.1809651348,94956.5545755958,33.3333333333333,37085.1471881232
30,45,0.07,0.75,92257.6044436414,84307.3324879253,33.3333333333333,30619.4045781774
10,45,0.1,0.75,92214.6473615321,87271.1701395571,50,42378.8071034795
15,70,0.08,0.5,92213.5655931084,92069.2062539434,50,52801.0982348806
40,65,0.04,1,92212.7494342629,87899.3168823767,50,65912.2927201319
35,65,0.02,0.75,92206.8152187573,97018.4841013014,16.6666666666667,64599.1067162132
40,35,0.07,0.25,92165.9994015275,75145.6036008371,16.6666666666667,50932.9016747833
20,60,0.03,1,92142.4672879283,88151.70463866,33.3333333333333,38150.4488357139
15,30,0.08,0.5,92117.9097501103,67163.4785571635,16.6666666666667,33363.6259875751
35,70,0.05,0.5,92107.8631588937,97798.1014782263,16.6666666666667,64463.6338727903
25,65,0.01,0.75,92077.5746021819,91003.0968885872,16.6666666666667,82187.2126506257
35,60,0.07,0.25,92051.8858419405,78877.2580036242,33.3333333333333,68086.9886283648
20,65,0.01,0.5,92044.3023078072,94765.6980176636,50,50369.0329250169
35,65,0.02,0.25,92041.913598623,94115.2659633422,33.3333333333333,61172.9976973987
40,50,0.1,0.75,92039.8435991923,85789.7076057193,33.3333333333333,63779.6199668202
10,45,0.02,1,92026.1660789613,101871.481197065,83.3333333333333,21690.4413342667
30,50,0.02,0.25,92010.6226519088,81680.6320880079,16.6666666666667,45911.812004205
40,70,0.1,0.75,91993.8256585684,89024.8010870594,16.6666666666667,76937.5943554989
35,45,0.08,0.25,91988.753718353,81027.703113156,33.3333333333333,54618.650353846
15,70,0.09,0.5,91981.9489860003,91648.1487654424,50,52522.6432261449
25,60,0.1,0.75,91980.7665619608,87877.8564731948,50,46905.3931874463
30,35,0.08,0.75,91972.8216819683,88313.1232757029,33.3333333333333,59495.8817606318
40,35,0.07,1,91960.7504699626,80549.6510071576,16.6666666666667,55398.3565885532
15,40,0.03,1,91955.7943719595,69442.0550928867,33.3333333333333,52115.3064379597
25,60,0.03,1,91948.4010087975,74139.2803043985,16.6666666666667,25607.9139579153
40,70,0.09,0.75,91868.4916071879,90227.1359659903,16.6666666666667,73478.4295081249
20,40,0.02,1,91833.3936863792,68696.9150341976,33.3333333333333,17953.0894648123
30,65,0.07,0.75,91822.2080132611,91487.9357630409,16.6666666666667,79673.4521269092
15,40,0.02,1,91783.1022209692,48417.7302305651,33.3333333333333,22307.1700413442
15,70,0.1,0.5,91748.9588098837,91227.0912769413,50,52240.7362674695
40,40,0.06,0.5,91724.1733252194,96209.5125108622,50,52029.7034206277
15,30,0.02,1,91714.0295005405,48543.6655206775,33.3333333333333,22485.4970655298
20,55,0.07,0.75,91701.5328632868,65054.903119016,33.3333333333333,33400.0356745175
30,45,0.07,0.5,91687.5671200401,88696.3599502528,50,41827.180615502
10,70,0.08,0.5,91676.5594305079,101154.978928146,50,42716.8157706213
10,70,0.09,0.5,91676.5594305079,101154.978928146,50,42716.8157706213
10,70,0.1,0.5,91676.5594305079,101154.978928146,50,42716.8157706213
15,55,0.06,1,91634.5257109474,70136.8112979865,16.6666666666667,30944.6444333529
25,65,0.05,0.5,91621.1545898204,90206.2138286592,33.3333333333333,71771.2018613553
25,35,0.06,1,91609.360237633,77638.6565189195,16.6666666666667,33985.7579672503
20,55,0.1,0.5,91607.2919118924,82964.1933912918,33.3333333333333,34279.4696856502
25,40,0.09,0.5,91587.2264282208,90022.1028904837,50,45094.5035433069
30,65,0.07,1,91564.852730306,89911.0105635333,16.6666666666667,78777.910709784
30,45,0.06,0.5,91539.2515075695,89771.725166485,33.3333333333333,45270.7624518066
25,40,0.07,0.5,91538.2280586607,82843.7727012,50,53323.7899739495
30,45,0.07,0.25,91536.2653253082,89437.1923366718,33.3333333333333,37573.5697851921
35,65,0.02,0.5,91530.2133773385,94869.5177068232,33.3333333333333,62376.3851672888
10,30,0.07,0.5,91526.3536033615,86143.1805522525,33.3333333333333,8007.55799888136
20,70,0.07,0.25,91512.9859408396,90909.7069640827,33.3333333333333,49310.135195069
40,40,0.04,1,91500.3527393481,92866.8052998816,33.3333333333333,49412.8822091102
35,45,0.04,1,91478.2035485099,98735.1233584281,33.3333333333333,64258.0560525798
10,40,0.07,0.5,91436.1229454048,91662.0658176497,33.3333333333333,35994.1760121563
40,70,0.09,1,91391.9626434619,91499.5535252353,16.6666666666667,78676.1577052116
25,40,0.1,0.5,91381.0963180835,79992.7585796386,16.6666666666667,51974.0226191399
20,40,0.04,0.75,91351.4529747378,80427.1476586415,33.3333333333333,51157.7366496456
15,30,0.05,0.75,91348.7793227831,81862.3218860298,33.3333333333333,20621.7183799481
40,35,0.01,0.25,91328.6466230466,87699.0666481372,50,52016.9422290903
10,30,0.07,0.25,91311.2471407757,95737.2389920145,50,8013.64237637999
30,70,0.03,0.75,91308.4674589698,91507.7717159677,33.3333333333333,60944.0815224472
35,40,0.1,1,91299.4984367212,82652.882087946,16.6666666666667,62958.5605266809
40,35,0.09,0.25,91297.3252143085,73220.7195926342,33.3333333333333,47440.0229928711
30,65,0.1,0.75,91270.7160002389,84654.8189124234,33.3333333333333,74390.2245354712
25,60,0.04,1,91268.7337807751,79561.1717990577,16.6666666666667,22451.4423539829
20,55,0.08,0.75,91245.4508707285,58633.7130380061,33.3333333333333,29723.6108853221
20,70,0.08,0.25,91223.2878042831,90458.7554502261,33.3333333333333,48902.5526745078
10,40,0.06,1,91203.6141915384,97932.3182826734,50,31085.2583765984
35,65,0.05,1,91186.1167519669,93118.4028672278,0,81552.9775987625
15,40,0.04,0.75,91179.004676994,102100.414349585,50,50965.9602889752
30,55,0.01,0.75,91175.7129978287,89384.1803706904,50,52152.5844330919
35,65,0.03,0.25,91166.5894316685,91558.762340336,50,60623.5876979804
20,65,0.08,0.5,91152.4910111014,99022.0267269803,33.3333333333333,50369.0329250169
20,45,0.04,1,91117.6415623906,101109.177590691,50,52202.8204690695
25,65,0.07,0.25,91116.6728055732,92396.6743022077,33.3333333333333,51503.0626464987
35,60,0.09,0.25,91098.1248892413,77560.5747876409,33.3333333333333,51764.442815091
35,40,0.1,0.5,91074.3803143899,91397.9273946267,33.3333333333333,46818.8142520094
40,65,0.06,0.25,91071.435678853,94360.6723687044,50,51902.0174103602
10,45,0.09,1,91028.2591102666,79215.8345889187,50,37262.2282805645
10,55,0.05,0.75,91006.4562208896,82582.6305302916,33.3333333333333,18398.6220803765
10,40,0.06,0.5,91005.8965349025,89432.9995756395,16.6666666666667,35994.1760121563
15,55,0.1,0.5,91002.6524518303,75929.5498683794,33.3333333333333,25172.4126549303
40,35,0.01,1,90986.3198675877,82839.0264333665,33.3333333333333,50909.2937431127
35,45,0.08,0.75,90954.9322533023,75592.1062437356,33.3333333333333,50710.4115298671
20,70,0.09,0.25,90943.6781843719,90007.8039363694,33.3333333333333,48502.4376559302
35,65,0.04,0.25,90938.5561892919,89561.6280635495,50,56513.0961749101
25,65,0.03,1,90911.6631214857,88244.4872034979,16.6666666666667,78249.2126918459
35,70,0.06,0.5,90885.3305126713,96760.3866040628,16.6666666666667,63435.3501019907
10,70,0.06,1,90833.5562712341,94401.0614447314,50,45022.6569781423
40,60,0.09,0.5,90827.9142349603,86072.6757358356,33.3333333333333,57949.1928737378
15,55,0.07,1,90812.9777306571,69601.0571536198,16.6666666666667,29923.9626171863
25,65,0.04,0.75,90768.4401921808,93456.2310835568,16.6666666666667,70908.5103249168
40,65,0.07,0.25,90759.7714100159,96871.44146191,50,48692.0517489883
30,35,0.1,1,90737.621678104,83490.5451447666,33.3333333333333,50767.6748361349
25,65,0.01,1,90704.8442396816,89217.7909814978,0,84672.591054163
40,55,0.08,1,90700.9203457728,93627.2243745351,50,49281.3772083664
20,65,0.06,0.5,90694.270362759,95724.0300091325,50,50369.0329250169
40,40,0.05,0.75,90676.1047686804,88787.3693796785,16.6666666666667,56993.7370575276
20,70,0.1,0.25,90649.7552106855,89556.8524225128,33.3333333333333,48100.6112357184
25,40,0.09,1,90649.0401901642,72506.0616170442,33.3333333333333,66063.1740198588
30,45,0.09,0.75,90624.2643133152,86365.2450905713,33.3333333333333,48386.72668401
25,65,0.02,0.75,90504.9471103472,92090.5017073199,0,77106.305273717
20,65,0.02,0.5,90498.6681713226,91091.1744112188,33.3333333333333,50369.0329250169
30,70,0.05,1,90496.3245110005,104144.845153141,50,42217.857618022
10,40,0.09,0.5,90481.2810875359,85185.6526453336,33.3333333333333,35992.8466062003
20,45,0.03,1,90455.8846958348,98830.6383535612,50,52889.4635780096
15,40,0.02,0.75,90392.5632743435,52769.2415784506,33.3333333333333,27340.4020962322
25,65,0.1,0.5,90387.3475010181,95979.4751865416,50,50369.0329250169
35,60,0.09,1,90380.2485680572,80086.2269904262,16.6666666666667,51172.014508183
40,70,0.1,1,90323.4271886436,90385.270816531,16.6666666666667,77828.8972277641
15,70,0.02,0.75,90238.7461798287,96812.7425478321,50,44890.7390600696
40,35,0.01,0.75,90230.2531209662,89821.9598054421,50,51948.2543782055
