"Period","Entry_RSI","Armed_RSI","Stop_Loss","Sell_Pct","Final_Equity"
"2012 - 2017 (Bull Market)",15,45,0.01,0.5,34546.3677521318
"2012 - 2017 (Bull Market)",20,45,0.01,0.5,55600.331242876
"2012 - 2017 (Bull Market)",25,45,0.01,0.5,105870.703842817
"2012 - 2017 (Bull Market)",30,45,0.01,0.5,145088.109347495
"2012 - 2017 (Bull Market)",35,45,0.01,0.5,93702.9880726813
"2012 - 2017 (Bull Market)",40,45,0.01,0.5,58434.8260970307
"2012 - 2017 (Bull Market)",10,50,0.01,0.5,18377.6226601994
"2012 - 2017 (Bull Market)",15,50,0.01,0.5,16456.0865979576
"2012 - 2017 (Bull Market)",20,50,0.01,0.5,46668.8219284737
"2012 - 2017 (Bull Market)",25,50,0.01,0.5,131858.587564621
"2012 - 2017 (Bull Market)",30,50,0.01,0.5,103844.638991588
"2012 - 2017 (Bull Market)",35,50,0.01,0.5,133855.543488622
"2012 - 2017 (Bull Market)",40,50,0.01,0.5,80596.4250075984
"2012 - 2017 (Bull Market)",10,55,0.01,0.5,55667.8119460571
"2012 - 2017 (Bull Market)",15,55,0.01,0.5,61404.5920154923
"2012 - 2017 (Bull Market)",20,55,0.01,0.5,49826.1552577477
"2012 - 2017 (Bull Market)",25,55,0.01,0.5,45530.1539875689
"2012 - 2017 (Bull Market)",30,55,0.01,0.5,102570.619319984
"2012 - 2017 (Bull Market)",35,55,0.01,0.5,89191.4861484546
"2012 - 2017 (Bull Market)",40,55,0.01,0.5,114431.313604401
"2012 - 2017 (Bull Market)",10,60,0.01,0.5,75177.8241940615
"2012 - 2017 (Bull Market)",15,60,0.01,0.5,65869.7113781071
"2012 - 2017 (Bull Market)",20,60,0.01,0.5,81845.0926346305
"2012 - 2017 (Bull Market)",25,60,0.01,0.5,54159.2470039097
"2012 - 2017 (Bull Market)",30,60,0.01,0.5,83617.0578887054
"2012 - 2017 (Bull Market)",35,60,0.01,0.5,82850.7140534359
"2012 - 2017 (Bull Market)",40,60,0.01,0.5,70829.0023091957
"2012 - 2017 (Bull Market)",10,65,0.01,0.5,100345.907401041
"2012 - 2017 (Bull Market)",15,65,0.01,0.5,105155.182318439
"2012 - 2017 (Bull Market)",20,65,0.01,0.5,118874.347683848
"2012 - 2017 (Bull Market)",25,65,0.01,0.5,94149.5710656691
"2012 - 2017 (Bull Market)",30,65,0.01,0.5,86486.5181692561
"2012 - 2017 (Bull Market)",35,65,0.01,0.5,87397.444321709
"2012 - 2017 (Bull Market)",40,65,0.01,0.5,96648.1028856173
"2012 - 2017 (Bull Market)",10,70,0.01,0.5,62460.8783911133
"2012 - 2017 (Bull Market)",15,70,0.01,0.5,72599.8232810068
"2012 - 2017 (Bull Market)",20,70,0.01,0.5,74551.2893167544
"2012 - 2017 (Bull Market)",25,70,0.01,0.5,79647.8951289559
"2012 - 2017 (Bull Market)",30,70,0.01,0.5,99837.8306414938
"2012 - 2017 (Bull Market)",35,70,0.01,0.5,106003.112408147
"2012 - 2017 (Bull Market)",40,70,0.01,0.5,119451.992409306
"2012 - 2017 (Bull Market)",10,30,0.02,0.5,51448.5191764748
"2012 - 2017 (Bull Market)",15,30,0.02,0.5,51448.5191764748
"2012 - 2017 (Bull Market)",20,30,0.02,0.5,53821.6909811043
"2012 - 2017 (Bull Market)",25,30,0.02,0.5,43421.0360054826
"2012 - 2017 (Bull Market)",30,30,0.02,0.5,71796.3569374191
"2012 - 2017 (Bull Market)",35,30,0.02,0.5,75927.4067104053
"2012 - 2017 (Bull Market)",40,30,0.02,0.5,108107.670769565
"2012 - 2017 (Bull Market)",10,35,0.02,0.5,93656.3054304957
"2012 - 2017 (Bull Market)",15,35,0.02,0.5,93660.9903386855
"2012 - 2017 (Bull Market)",20,35,0.02,0.5,84640.5180172968
"2012 - 2017 (Bull Market)",25,35,0.02,0.5,95156.3143182608
"2012 - 2017 (Bull Market)",30,35,0.02,0.5,111582.105014143
"2012 - 2017 (Bull Market)",35,35,0.02,0.5,79842.8200785103
"2012 - 2017 (Bull Market)",40,35,0.02,0.5,86130.8572532576
"2012 - 2017 (Bull Market)",10,40,0.02,0.5,44559.5318036368
"2012 - 2017 (Bull Market)",15,40,0.02,0.5,71830.0503557545
"2012 - 2017 (Bull Market)",20,40,0.02,0.5,101497.248848873
"2012 - 2017 (Bull Market)",25,40,0.02,0.5,124962.948202828
"2012 - 2017 (Bull Market)",30,40,0.02,0.5,100874.080636531
"2012 - 2017 (Bull Market)",35,40,0.02,0.5,94325.3553931563
"2012 - 2017 (Bull Market)",40,40,0.02,0.5,82193.9313327127
"2012 - 2017 (Bull Market)",10,45,0.02,0.5,126237.327688222
"2012 - 2017 (Bull Market)",15,45,0.02,0.5,75807.9866783062
"2012 - 2017 (Bull Market)",20,45,0.02,0.5,49974.9777609697
"2012 - 2017 (Bull Market)",25,45,0.02,0.5,91124.3013087476
"2012 - 2017 (Bull Market)",30,45,0.02,0.5,130624.390878738
"2012 - 2017 (Bull Market)",35,45,0.02,0.5,58384.5798534166
"2012 - 2017 (Bull Market)",40,45,0.02,0.5,71501.4562139022
"2012 - 2017 (Bull Market)",10,50,0.02,0.5,40038.2823057628
"2012 - 2017 (Bull Market)",15,50,0.02,0.5,22286.6606917572
"2012 - 2017 (Bull Market)",20,50,0.02,0.5,65369.5412612688
"2012 - 2017 (Bull Market)",25,50,0.02,0.5,134451.81964536
"2012 - 2017 (Bull Market)",30,50,0.02,0.5,93409.2921227961
"2012 - 2017 (Bull Market)",35,50,0.02,0.5,104496.571962585
"2012 - 2017 (Bull Market)",40,50,0.02,0.5,69684.5580532022
"2012 - 2017 (Bull Market)",10,55,0.02,0.5,55765.9077369153
"2012 - 2017 (Bull Market)",15,55,0.02,0.5,61640.9204906326
"2012 - 2017 (Bull Market)",20,55,0.02,0.5,55528.5918976867
"2012 - 2017 (Bull Market)",25,55,0.02,0.5,52376.9556274199
"2012 - 2017 (Bull Market)",30,55,0.02,0.5,104644.94660954
"2012 - 2017 (Bull Market)",35,55,0.02,0.5,94128.1733116012
"2012 - 2017 (Bull Market)",40,55,0.02,0.5,125185.791296462
"2012 - 2017 (Bull Market)",10,60,0.02,0.5,67941.1702131259
"2012 - 2017 (Bull Market)",15,60,0.02,0.5,59757.3287494394
"2012 - 2017 (Bull Market)",20,60,0.02,0.5,80580.1080277959
"2012 - 2017 (Bull Market)",25,60,0.02,0.5,44911.5500768751
"2012 - 2017 (Bull Market)",30,60,0.02,0.5,85312.1239352086
"2012 - 2017 (Bull Market)",35,60,0.02,0.5,88455.8935261056
"2012 - 2017 (Bull Market)",40,60,0.02,0.5,70521.3441310038
"2012 - 2017 (Bull Market)",10,65,0.02,0.5,149848.182987697
"2012 - 2017 (Bull Market)",15,65,0.02,0.5,104096.451141474
"2012 - 2017 (Bull Market)",20,65,0.02,0.5,117674.858531184
"2012 - 2017 (Bull Market)",25,65,0.02,0.5,92260.1552426809
"2012 - 2017 (Bull Market)",30,65,0.02,0.5,84187.7135889989
"2012 - 2017 (Bull Market)",35,65,0.02,0.5,82934.0914314159
"2012 - 2017 (Bull Market)",40,65,0.02,0.5,88125.1361612477
"2012 - 2017 (Bull Market)",10,70,0.02,0.5,26224.1685916138
"2012 - 2017 (Bull Market)",15,70,0.02,0.5,42425.4431639051
"2012 - 2017 (Bull Market)",20,70,0.02,0.5,47249.4536733818
"2012 - 2017 (Bull Market)",25,70,0.02,0.5,64286.1751860237
"2012 - 2017 (Bull Market)",30,70,0.02,0.5,63905.8507554245
"2012 - 2017 (Bull Market)",35,70,0.02,0.5,93035.6260990619
"2012 - 2017 (Bull Market)",40,70,0.02,0.5,120384.761275015
"2012 - 2017 (Bull Market)",10,30,0.03,0.5,38955.8126682316
"2012 - 2017 (Bull Market)",15,30,0.03,0.5,38955.8126682316
"2012 - 2017 (Bull Market)",20,30,0.03,0.5,47561.1560621189
"2012 - 2017 (Bull Market)",25,30,0.03,0.5,61226.1094889616
"2012 - 2017 (Bull Market)",30,30,0.03,0.5,79255.7863764548
"2012 - 2017 (Bull Market)",35,30,0.03,0.5,109831.006426834
"2012 - 2017 (Bull Market)",40,30,0.03,0.5,99633.419186477
"2012 - 2017 (Bull Market)",10,35,0.03,0.5,100742.266202859
"2012 - 2017 (Bull Market)",15,35,0.03,0.5,99521.5361838934
"2012 - 2017 (Bull Market)",20,35,0.03,0.5,113582.906001821
"2012 - 2017 (Bull Market)",25,35,0.03,0.5,82059.3289194881
"2012 - 2017 (Bull Market)",30,35,0.03,0.5,101165.379385864
"2012 - 2017 (Bull Market)",35,35,0.03,0.5,76534.9536593636
"2012 - 2017 (Bull Market)",40,35,0.03,0.5,85628.2457752174
"2012 - 2017 (Bull Market)",10,40,0.03,0.5,44491.913000322
"2012 - 2017 (Bull Market)",15,40,0.03,0.5,71608.0985403288
"2012 - 2017 (Bull Market)",20,40,0.03,0.5,121756.951022497
"2012 - 2017 (Bull Market)",25,40,0.03,0.5,141637.614816459
"2012 - 2017 (Bull Market)",30,40,0.03,0.5,168437.524029255
"2012 - 2017 (Bull Market)",35,40,0.03,0.5,93292.0083797073
"2012 - 2017 (Bull Market)",40,40,0.03,0.5,93857.232721436
"2012 - 2017 (Bull Market)",10,45,0.03,0.5,126270.872770961
"2012 - 2017 (Bull Market)",15,45,0.03,0.5,63977.8683742183
"2012 - 2017 (Bull Market)",20,45,0.03,0.5,48149.2953603455
"2012 - 2017 (Bull Market)",25,45,0.03,0.5,61680.2720701438
"2012 - 2017 (Bull Market)",30,45,0.03,0.5,80383.3756991619
"2012 - 2017 (Bull Market)",35,45,0.03,0.5,58241.527751435
"2012 - 2017 (Bull Market)",40,45,0.03,0.5,53470.7580405235
"2012 - 2017 (Bull Market)",10,50,0.03,0.5,40686.9815977913
"2012 - 2017 (Bull Market)",15,50,0.03,0.5,22000.5133490917
"2012 - 2017 (Bull Market)",20,50,0.03,0.5,57442.9824726429
"2012 - 2017 (Bull Market)",25,50,0.03,0.5,135665.175224206
"2012 - 2017 (Bull Market)",30,50,0.03,0.5,113891.803691541
"2012 - 2017 (Bull Market)",35,50,0.03,0.5,89780.7202950161
"2012 - 2017 (Bull Market)",40,50,0.03,0.5,77862.2141252192
"2012 - 2017 (Bull Market)",10,55,0.03,0.5,54640.4311467925
"2012 - 2017 (Bull Market)",15,55,0.03,0.5,60407.7916260069
"2012 - 2017 (Bull Market)",20,55,0.03,0.5,50783.7660582915
"2012 - 2017 (Bull Market)",25,55,0.03,0.5,48115.992053037
"2012 - 2017 (Bull Market)",30,55,0.03,0.5,80630.805612187
"2012 - 2017 (Bull Market)",35,55,0.03,0.5,68079.5429734107
"2012 - 2017 (Bull Market)",40,55,0.03,0.5,73105.1946531325
"2012 - 2017 (Bull Market)",10,60,0.03,0.5,74673.6227605179
"2012 - 2017 (Bull Market)",15,60,0.03,0.5,62433.386253221
"2012 - 2017 (Bull Market)",20,60,0.03,0.5,79314.4824693117
"2012 - 2017 (Bull Market)",25,60,0.03,0.5,42455.4537099606
"2012 - 2017 (Bull Market)",30,60,0.03,0.5,81046.5751892107
"2012 - 2017 (Bull Market)",35,60,0.03,0.5,82267.6723920235
"2012 - 2017 (Bull Market)",40,60,0.03,0.5,67273.0487758862
"2012 - 2017 (Bull Market)",10,65,0.03,0.5,149848.182987697
"2012 - 2017 (Bull Market)",15,65,0.03,0.5,103038.401500835
"2012 - 2017 (Bull Market)",20,65,0.03,0.5,116479.453916983
"2012 - 2017 (Bull Market)",25,65,0.03,0.5,90395.8937565818
"2012 - 2017 (Bull Market)",30,65,0.03,0.5,98890.6347709155
"2012 - 2017 (Bull Market)",35,65,0.03,0.5,77033.5367645266
"2012 - 2017 (Bull Market)",40,65,0.03,0.5,82586.4445811897
"2012 - 2017 (Bull Market)",10,70,0.03,0.5,25966.8330417776
"2012 - 2017 (Bull Market)",15,70,0.03,0.5,41906.1837371159
"2012 - 2017 (Bull Market)",20,70,0.03,0.5,46664.4277150583
"2012 - 2017 (Bull Market)",25,70,0.03,0.5,63436.770937829
"2012 - 2017 (Bull Market)",30,70,0.03,0.5,66978.4551193762
"2012 - 2017 (Bull Market)",35,70,0.03,0.5,87714.8822841835
"2012 - 2017 (Bull Market)",40,70,0.03,0.5,121630.911762733
"2012 - 2017 (Bull Market)",10,30,0.04,0.5,62474.8371081805
"2012 - 2017 (Bull Market)",15,30,0.04,0.5,62474.8371081805
"2012 - 2017 (Bull Market)",20,30,0.04,0.5,70907.3259318614
"2012 - 2017 (Bull Market)",25,30,0.04,0.5,70985.6339367997
"2012 - 2017 (Bull Market)",30,30,0.04,0.5,70810.4767190766
"2012 - 2017 (Bull Market)",35,30,0.04,0.5,134159.080157595
"2012 - 2017 (Bull Market)",40,30,0.04,0.5,105959.271893939
"2012 - 2017 (Bull Market)",10,35,0.04,0.5,102208.852721859
"2012 - 2017 (Bull Market)",15,35,0.04,0.5,108834.690786206
"2012 - 2017 (Bull Market)",20,35,0.04,0.5,105126.107523251
"2012 - 2017 (Bull Market)",25,35,0.04,0.5,75844.4462384954
"2012 - 2017 (Bull Market)",30,35,0.04,0.5,102261.074023061
"2012 - 2017 (Bull Market)",35,35,0.04,0.5,69253.3153948089
"2012 - 2017 (Bull Market)",40,35,0.04,0.5,87090.3360597062
"2012 - 2017 (Bull Market)",10,40,0.04,0.5,89626.9922030428
"2012 - 2017 (Bull Market)",15,40,0.04,0.5,96720.4035569856
"2012 - 2017 (Bull Market)",20,40,0.04,0.5,172474.309584598
"2012 - 2017 (Bull Market)",25,40,0.04,0.5,140405.501095597
"2012 - 2017 (Bull Market)",30,40,0.04,0.5,157128.425070012
"2012 - 2017 (Bull Market)",35,40,0.04,0.5,142030.128247578
"2012 - 2017 (Bull Market)",40,40,0.04,0.5,67649.7149291252
"2012 - 2017 (Bull Market)",10,45,0.04,0.5,129206.779991169
"2012 - 2017 (Bull Market)",15,45,0.04,0.5,63290.5257756874
"2012 - 2017 (Bull Market)",20,45,0.04,0.5,47082.5031352314
"2012 - 2017 (Bull Market)",25,45,0.04,0.5,44753.5469059115
"2012 - 2017 (Bull Market)",30,45,0.04,0.5,68394.7388495475
"2012 - 2017 (Bull Market)",35,45,0.04,0.5,73880.077738524
"2012 - 2017 (Bull Market)",40,45,0.04,0.5,77387.7781638764
"2012 - 2017 (Bull Market)",10,50,0.04,0.5,40090.9445247257
"2012 - 2017 (Bull Market)",15,50,0.04,0.5,21484.2592342001
"2012 - 2017 (Bull Market)",20,50,0.04,0.5,50581.3614592624
"2012 - 2017 (Bull Market)",25,50,0.04,0.5,103529.410400878
"2012 - 2017 (Bull Market)",30,50,0.04,0.5,106893.191485624
"2012 - 2017 (Bull Market)",35,50,0.04,0.5,85394.3821331513
"2012 - 2017 (Bull Market)",40,50,0.04,0.5,85969.6368388748
"2012 - 2017 (Bull Market)",10,55,0.04,0.5,18661.4167386901
"2012 - 2017 (Bull Market)",15,55,0.04,0.5,58064.1978634554
"2012 - 2017 (Bull Market)",20,55,0.04,0.5,45805.9490478399
"2012 - 2017 (Bull Market)",25,55,0.04,0.5,55492.6500175756
"2012 - 2017 (Bull Market)",30,55,0.04,0.5,77557.1110948232
"2012 - 2017 (Bull Market)",35,55,0.04,0.5,62507.0245259335
"2012 - 2017 (Bull Market)",40,55,0.04,0.5,85730.5638837537
"2012 - 2017 (Bull Market)",10,60,0.04,0.5,74641.786275025
"2012 - 2017 (Bull Market)",15,60,0.04,0.5,69550.8964898819
"2012 - 2017 (Bull Market)",20,60,0.04,0.5,87533.8784946898
"2012 - 2017 (Bull Market)",25,60,0.04,0.5,43769.2592678475
"2012 - 2017 (Bull Market)",30,60,0.04,0.5,87485.3888694173
"2012 - 2017 (Bull Market)",35,60,0.04,0.5,102887.604761524
"2012 - 2017 (Bull Market)",40,60,0.04,0.5,95697.7037545836
"2012 - 2017 (Bull Market)",10,65,0.04,0.5,158645.094544565
"2012 - 2017 (Bull Market)",15,65,0.04,0.5,107957.179897498
"2012 - 2017 (Bull Market)",20,65,0.04,0.5,122039.377850955
"2012 - 2017 (Bull Market)",25,65,0.04,0.5,93737.8956764945
"2012 - 2017 (Bull Market)",30,65,0.04,0.5,102550.50096774
"2012 - 2017 (Bull Market)",35,65,0.04,0.5,79306.1413175538
"2012 - 2017 (Bull Market)",40,65,0.04,0.5,81060.9871778193
"2012 - 2017 (Bull Market)",10,70,0.04,0.5,25752.2725280333
"2012 - 2017 (Bull Market)",15,70,0.04,0.5,41399.6232340717
"2012 - 2017 (Bull Market)",20,70,0.04,0.5,46119.7121560574
"2012 - 2017 (Bull Market)",25,70,0.04,0.5,60531.1885281992
"2012 - 2017 (Bull Market)",30,70,0.04,0.5,63883.9335265493
"2012 - 2017 (Bull Market)",35,70,0.04,0.5,65771.0211467647
"2012 - 2017 (Bull Market)",40,70,0.04,0.5,118293.005094509
"2012 - 2017 (Bull Market)",10,30,0.05,0.5,84086.1309860957
"2012 - 2017 (Bull Market)",15,30,0.05,0.5,84086.1309860957
"2012 - 2017 (Bull Market)",20,30,0.05,0.5,90785.4050970328
"2012 - 2017 (Bull Market)",25,30,0.05,0.5,145127.290192925
"2012 - 2017 (Bull Market)",30,30,0.05,0.5,78884.8373909175
"2012 - 2017 (Bull Market)",35,30,0.05,0.5,121653.128244806
"2012 - 2017 (Bull Market)",40,30,0.05,0.5,129631.901139576
"2012 - 2017 (Bull Market)",10,35,0.05,0.5,71060.5592090928
"2012 - 2017 (Bull Market)",15,35,0.05,0.5,100214.358535731
"2012 - 2017 (Bull Market)",20,35,0.05,0.5,97702.2855708682
"2012 - 2017 (Bull Market)",25,35,0.05,0.5,78709.9700465679
"2012 - 2017 (Bull Market)",30,35,0.05,0.5,97981.9036210155
"2012 - 2017 (Bull Market)",35,35,0.05,0.5,108572.571591773
"2012 - 2017 (Bull Market)",40,35,0.05,0.5,80090.5949969703
"2012 - 2017 (Bull Market)",10,40,0.05,0.5,89632.036436961
"2012 - 2017 (Bull Market)",15,40,0.05,0.5,99342.7780281726
"2012 - 2017 (Bull Market)",20,40,0.05,0.5,95070.6528541901
"2012 - 2017 (Bull Market)",25,40,0.05,0.5,157267.335224517
"2012 - 2017 (Bull Market)",30,40,0.05,0.5,174005.926544336
"2012 - 2017 (Bull Market)",35,40,0.05,0.5,151902.069722211
"2012 - 2017 (Bull Market)",40,40,0.05,0.5,65925.7966886109
"2012 - 2017 (Bull Market)",10,45,0.05,0.5,128075.99899547
"2012 - 2017 (Bull Market)",15,45,0.05,0.5,72605.8183718321
"2012 - 2017 (Bull Market)",20,45,0.05,0.5,46163.2447706807
"2012 - 2017 (Bull Market)",25,45,0.05,0.5,43263.0611760396
"2012 - 2017 (Bull Market)",30,45,0.05,0.5,55027.8997152316
"2012 - 2017 (Bull Market)",35,45,0.05,0.5,52095.4358405435
"2012 - 2017 (Bull Market)",40,45,0.05,0.5,71189.4210661756
"2012 - 2017 (Bull Market)",10,50,0.05,0.5,40416.3696911752
"2012 - 2017 (Bull Market)",15,50,0.05,0.5,21776.3216550821
"2012 - 2017 (Bull Market)",20,50,0.05,0.5,46046.6297822106
"2012 - 2017 (Bull Market)",25,50,0.05,0.5,107120.556513723
"2012 - 2017 (Bull Market)",30,50,0.05,0.5,111024.473724418
"2012 - 2017 (Bull Market)",35,50,0.05,0.5,68843.7642665106
"2012 - 2017 (Bull Market)",40,50,0.05,0.5,93174.8576533025
"2012 - 2017 (Bull Market)",10,55,0.05,0.5,18661.4025386906
"2012 - 2017 (Bull Market)",15,55,0.05,0.5,57439.5590435332
"2012 - 2017 (Bull Market)",20,55,0.05,0.5,65658.7852886823
"2012 - 2017 (Bull Market)",25,55,0.05,0.5,61234.3683279845
"2012 - 2017 (Bull Market)",30,55,0.05,0.5,85976.1965310782
"2012 - 2017 (Bull Market)",35,55,0.05,0.5,75105.1054835584
"2012 - 2017 (Bull Market)",40,55,0.05,0.5,63051.9958562177
"2012 - 2017 (Bull Market)",10,60,0.05,0.5,85979.4597154251
"2012 - 2017 (Bull Market)",15,60,0.05,0.5,81503.6717322928
"2012 - 2017 (Bull Market)",20,60,0.05,0.5,86193.597409597
"2012 - 2017 (Bull Market)",25,60,0.05,0.5,87027.2813826013
"2012 - 2017 (Bull Market)",30,60,0.05,0.5,77693.0043593675
"2012 - 2017 (Bull Market)",35,60,0.05,0.5,93873.7061108395
"2012 - 2017 (Bull Market)",40,60,0.05,0.5,89622.5460277309
"2012 - 2017 (Bull Market)",10,65,0.05,0.5,158645.094544565
"2012 - 2017 (Bull Market)",15,65,0.05,0.5,106836.346012945
"2012 - 2017 (Bull Market)",20,65,0.05,0.5,120766.755903346
"2012 - 2017 (Bull Market)",25,65,0.05,0.5,86580.5207634034
"2012 - 2017 (Bull Market)",30,65,0.05,0.5,93163.2421456235
"2012 - 2017 (Bull Market)",35,65,0.05,0.5,104197.106614177
"2012 - 2017 (Bull Market)",40,65,0.05,0.5,85601.1557295248
"2012 - 2017 (Bull Market)",10,70,0.05,0.5,25522.5814703941
"2012 - 2017 (Bull Market)",15,70,0.05,0.5,40878.9388076639
"2012 - 2017 (Bull Market)",20,70,0.05,0.5,45538.6313474941
"2012 - 2017 (Bull Market)",25,70,0.05,0.5,59733.3100980425
"2012 - 2017 (Bull Market)",30,70,0.05,0.5,62946.1966182852
"2012 - 2017 (Bull Market)",35,70,0.05,0.5,64463.6338727903
"2012 - 2017 (Bull Market)",40,70,0.05,0.5,115063.882619534
"2012 - 2017 (Bull Market)",10,30,0.06,0.5,37578.0454933429
"2012 - 2017 (Bull Market)",15,30,0.06,0.5,37578.0454933429
"2012 - 2017 (Bull Market)",20,30,0.06,0.5,40598.0703922677
"2012 - 2017 (Bull Market)",25,30,0.06,0.5,98840.8500003027
"2012 - 2017 (Bull Market)",30,30,0.06,0.5,101867.428103123
"2012 - 2017 (Bull Market)",35,30,0.06,0.5,162667.939636128
"2012 - 2017 (Bull Market)",40,30,0.06,0.5,141301.470779664
"2012 - 2017 (Bull Market)",10,35,0.06,0.5,76278.091442585
"2012 - 2017 (Bull Market)",15,35,0.06,0.5,76624.0569245636
"2012 - 2017 (Bull Market)",20,35,0.06,0.5,70721.7029697692
"2012 - 2017 (Bull Market)",25,35,0.06,0.5,64683.307145661
"2012 - 2017 (Bull Market)",30,35,0.06,0.5,97490.1348168206
"2012 - 2017 (Bull Market)",35,35,0.06,0.5,93126.7801779854
"2012 - 2017 (Bull Market)",40,35,0.06,0.5,61895.9826529663
"2012 - 2017 (Bull Market)",10,40,0.06,0.5,90143.8843976128
"2012 - 2017 (Bull Market)",15,40,0.06,0.5,99407.0777839571
"2012 - 2017 (Bull Market)",20,40,0.06,0.5,90793.04918962
"2012 - 2017 (Bull Market)",25,40,0.06,0.5,185068.868899169
"2012 - 2017 (Bull Market)",30,40,0.06,0.5,201475.207064704
"2012 - 2017 (Bull Market)",35,40,0.06,0.5,126477.66944623
"2012 - 2017 (Bull Market)",40,40,0.06,0.5,52029.7034206277
"2012 - 2017 (Bull Market)",10,45,0.06,0.5,123487.101682474
"2012 - 2017 (Bull Market)",15,45,0.06,0.5,71046.9995186561
"2012 - 2017 (Bull Market)",20,45,0.06,0.5,45917.2100538272
"2012 - 2017 (Bull Market)",25,45,0.06,0.5,38585.0907155401
"2012 - 2017 (Bull Market)",30,45,0.06,0.5,45270.7624518066
"2012 - 2017 (Bull Market)",35,45,0.06,0.5,41133.2702009236
"2012 - 2017 (Bull Market)",40,45,0.06,0.5,58943.6609215462
"2012 - 2017 (Bull Market)",10,50,0.06,0.5,60392.8536415195
"2012 - 2017 (Bull Market)",15,50,0.06,0.5,21565.9909918892
"2012 - 2017 (Bull Market)",20,50,0.06,0.5,41458.8889142668
"2012 - 2017 (Bull Market)",25,50,0.06,0.5,102969.278104259
"2012 - 2017 (Bull Market)",30,50,0.06,0.5,127931.246769245
"2012 - 2017 (Bull Market)",35,50,0.06,0.5,58506.312254607
"2012 - 2017 (Bull Market)",40,50,0.06,0.5,68559.948465715
"2012 - 2017 (Bull Market)",10,55,0.06,0.5,18661.388338691
"2012 - 2017 (Bull Market)",15,55,0.06,0.5,56843.1772761163
"2012 - 2017 (Bull Market)",20,55,0.06,0.5,64981.3041364383
"2012 - 2017 (Bull Market)",25,55,0.06,0.5,51269.4777776184
"2012 - 2017 (Bull Market)",30,55,0.06,0.5,76995.9693131819
"2012 - 2017 (Bull Market)",35,55,0.06,0.5,65668.9489993322
"2012 - 2017 (Bull Market)",40,55,0.06,0.5,85320.6628027438
"2012 - 2017 (Bull Market)",10,60,0.06,0.5,84155.9178270489
"2012 - 2017 (Bull Market)",15,60,0.06,0.5,77163.2617217335
"2012 - 2017 (Bull Market)",20,60,0.06,0.5,80940.4264188209
"2012 - 2017 (Bull Market)",25,60,0.06,0.5,79040.3497727609
"2012 - 2017 (Bull Market)",30,60,0.06,0.5,65444.2740099025
"2012 - 2017 (Bull Market)",35,60,0.06,0.5,75568.5033423009
"2012 - 2017 (Bull Market)",40,60,0.06,0.5,70542.351434333
"2012 - 2017 (Bull Market)",10,65,0.06,0.5,158645.094544565
"2012 - 2017 (Bull Market)",15,65,0.06,0.5,105707.43129028
"2012 - 2017 (Bull Market)",20,65,0.06,0.5,119501.486393857
"2012 - 2017 (Bull Market)",25,65,0.06,0.5,82350.883707138
"2012 - 2017 (Bull Market)",30,65,0.06,0.5,82350.883707138
"2012 - 2017 (Bull Market)",35,65,0.06,0.5,111916.622018409
"2012 - 2017 (Bull Market)",40,65,0.06,0.5,81643.5238876137
"2012 - 2017 (Bull Market)",10,70,0.06,0.5,25263.5564690351
"2012 - 2017 (Bull Market)",15,70,0.06,0.5,40364.9571921015
"2012 - 2017 (Bull Market)",20,70,0.06,0.5,44956.912489481
"2012 - 2017 (Bull Market)",25,70,0.06,0.5,58972.8990562582
"2012 - 2017 (Bull Market)",30,70,0.06,0.5,62247.479913969
"2012 - 2017 (Bull Market)",35,70,0.06,0.5,63435.3501019907
"2012 - 2017 (Bull Market)",40,70,0.06,0.5,111942.541315541
"2012 - 2017 (Bull Market)",10,30,0.07,0.5,112002.794330601
"2012 - 2017 (Bull Market)",15,30,0.07,0.5,112002.794330601
"2012 - 2017 (Bull Market)",20,30,0.07,0.5,47885.1796757615
"2012 - 2017 (Bull Market)",25,30,0.07,0.5,66213.2075661803
"2012 - 2017 (Bull Market)",30,30,0.07,0.5,84525.9855983746
"2012 - 2017 (Bull Market)",35,30,0.07,0.5,129958.9753276
"2012 - 2017 (Bull Market)",40,30,0.07,0.5,87510.4816488249
"2012 - 2017 (Bull Market)",10,35,0.07,0.5,120706.913300492
"2012 - 2017 (Bull Market)",15,35,0.07,0.5,106249.579641603
"2012 - 2017 (Bull Market)",20,35,0.07,0.5,91393.557138257
"2012 - 2017 (Bull Market)",25,35,0.07,0.5,81123.018882972
"2012 - 2017 (Bull Market)",30,35,0.07,0.5,117240.321722987
"2012 - 2017 (Bull Market)",35,35,0.07,0.5,119596.28334425
"2012 - 2017 (Bull Market)",40,35,0.07,0.5,69444.996975149
"2012 - 2017 (Bull Market)",10,40,0.07,0.5,89160.798206963
"2012 - 2017 (Bull Market)",15,40,0.07,0.5,99266.0373108694
"2012 - 2017 (Bull Market)",20,40,0.07,0.5,117534.644818106
"2012 - 2017 (Bull Market)",25,40,0.07,0.5,140513.407357698
"2012 - 2017 (Bull Market)",30,40,0.07,0.5,158191.351478845
"2012 - 2017 (Bull Market)",35,40,0.07,0.5,100330.09285126
"2012 - 2017 (Bull Market)",40,40,0.07,0.5,52827.4980282623
"2012 - 2017 (Bull Market)",10,45,0.07,0.5,126306.836175368
"2012 - 2017 (Bull Market)",15,45,0.07,0.5,62248.5941752768
"2012 - 2017 (Bull Market)",20,45,0.07,0.5,44703.5140080393
